clip_A,clip_B,clip_C,simple_chroma_similar,simple_chroma_dissimilar,simple_mfcc_similar,simple_mfcc_dissimilar,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
34171|4/myles_cochran-marginal_street-07-wait_a_while-117-146.mp3,16140|f/norine_braun-and_the_mood_swings-03-wounded_little_bird-204-233.mp3,3132|2/jamie_janover-evolutions-01-outer_cape-233-262.mp3,5.3315981954291916,7.0752636285828761,822.38229495614814,973.16763142748732,1
34171|4/myles_cochran-marginal_street-07-wait_a_while-117-146.mp3,16140|f/norine_braun-and_the_mood_swings-03-wounded_little_bird-204-233.mp3,3132|2/jamie_janover-evolutions-01-outer_cape-233-262.mp3,3.8923712261767567,5.6257200168377635,673.41036692914781,810.68151583636859,1
41961|6/philharmonia_baroque-rameau_and_leclair-10-airs_de_demons_i__ii__iii__leclair_scylla_et_glaucus-30-59.mp3,27507|4/trip_wamsley-its_better_this_way-06-its_here_now-59-88.mp3,33920|3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-07-tombeau_de_m__blancheroche_froberger-233-262.mp3,5.220147542327493,6.9878490925453427,625.2417355405837,629.06024657639784,1
41961|6/philharmonia_baroque-rameau_and_leclair-10-airs_de_demons_i__ii__iii__leclair_scylla_et_glaucus-30-59.mp3,27507|4/trip_wamsley-its_better_this_way-06-its_here_now-59-88.mp3,33920|3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-07-tombeau_de_m__blancheroche_froberger-233-262.mp3,5.7590559139011344,6.8108063382966906,643.79781473965227,829.33812341253793,1
2619|4/jay_kishor-the_color_of_night-01-malkauns-1045-1074.mp3,25699|b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-06-8_symph_3rd-117-146.mp3,15184|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-30-59.mp3,5.2864215134394001,4.6129538293868348,737.76694006456682,823.2369855582906,1
2619|4/jay_kishor-the_color_of_night-01-malkauns-1045-1074.mp3,25699|b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-06-8_symph_3rd-117-146.mp3,15184|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-30-59.mp3,6.7342477877269413,6.5427285971235198,640.77878048013167,526.01914427641725,1
45459|e/joram-moments_of_clarity-11-diemos-146-175.mp3,15092|2/version-versions-03-solaire-320-349.mp3,44652|c/telemann_trio_berlin-telemann_trio_berlin-10-triosonate_in_ddur__allegro_c_p__bach-233-262.mp3,4.4404664951402433,5.7029583941832485,763.16923102903229,724.37852233301601,1
45459|e/joram-moments_of_clarity-11-diemos-146-175.mp3,15092|2/version-versions-03-solaire-320-349.mp3,44652|c/telemann_trio_berlin-telemann_trio_berlin-10-triosonate_in_ddur__allegro_c_p__bach-233-262.mp3,4.2958248264732442,6.6058319947610222,760.22998060661757,833.54238414344923,1
15645|4/norine_braun-modern_anguish-03-the_mystic-59-88.mp3,20072|e/skitzo-heavy_shit-04-stab_her_goodnight-117-146.mp3,46011|0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-146-175.mp3,7.53757554012358,6.0076500530270964,517.96549616237667,1186.2792360766052,1
15645|4/norine_braun-modern_anguish-03-the_mystic-59-88.mp3,20072|e/skitzo-heavy_shit-04-stab_her_goodnight-117-146.mp3,46011|0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-146-175.mp3,7.7107948072633796,6.6108584428406436,566.75448310934053,1264.6326802579351,1
49015|1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3,37428|6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3,55029|b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3,5.4474205293293458,5.027700797153634,491.82591841771466,466.15379192131564,1
49015|1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3,37428|6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3,55029|b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3,6.9763834013399979,4.5604017614177135,603.39786171607011,541.68046709390387,1
32232|2/indidginus-as_above_so_below-07-machu-88-117.mp3,23793|3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-59-88.mp3,50605|2/ensemble_mirable-conversations_galantes-13-sonata_ii_in_b_minor_ariagratioso_altro-88-117.mp3,6.7735159167476757,7.0248426363459986,488.95128839027865,950.35911175427873,1
32232|2/indidginus-as_above_so_below-07-machu-88-117.mp3,23793|3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-59-88.mp3,50605|2/ensemble_mirable-conversations_galantes-13-sonata_ii_in_b_minor_ariagratioso_altro-88-117.mp3,8.2943089766057856,7.855990657430528,473.09424372345217,976.26038054948435,1
45502|a/asteria-soyes_loyal-11-dueil_angoisseux_gilles_binchois-233-262.mp3,9321|5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-1538-1567.mp3,35743|8/ivilion-terean-08-hthar-88-117.mp3,5.6391797880358085,4.1001274782775221,1136.5948979587361,1253.8412575316747,1
45502|a/asteria-soyes_loyal-11-dueil_angoisseux_gilles_binchois-233-262.mp3,9321|5/sitar-first_congregational_church_concert-02-raga_patdeep__gat__jay_kishor-1538-1567.mp3,35743|8/ivilion-terean-08-hthar-88-117.mp3,7.4426254274696486,7.1424838606865331,1345.7637000952727,527.47279713843591,1
28337|6/the_kokoon-erase-06-order-59-88.mp3,3892|5/sitar-first_congregational_church_concert-01-raga_patdeep__alap__jay_kishor-871-900.mp3,54954|b/janine_johnson-bach_goldberg_variations-17-variatio_16_a_1_clav_ouverture-0-29.mp3,6.2887563270458848,6.0926497941247986,1140.5923855908964,944.0210131333472,1
28337|6/the_kokoon-erase-06-order-59-88.mp3,3892|5/sitar-first_congregational_church_concert-01-raga_patdeep__alap__jay_kishor-871-900.mp3,54954|b/janine_johnson-bach_goldberg_variations-17-variatio_16_a_1_clav_ouverture-0-29.mp3,7.1566146525759349,5.3751081954821434,1146.7686874578203,562.32112067749233,1
58763|8/jacob_heringman-blame_not_my_lute-38-the_paduane-0-29.mp3,6273|5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-02-blow_northerne_wynd-88-117.mp3,49355|e/solace-balance-12-wither_my_lotus_flower-88-117.mp3,6.1287447593232613,7.0705040734924065,640.11158666096867,1039.9191745861706,1
58763|8/jacob_heringman-blame_not_my_lute-38-the_paduane-0-29.mp3,6273|5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-02-blow_northerne_wynd-88-117.mp3,49355|e/solace-balance-12-wither_my_lotus_flower-88-117.mp3,6.2849867397197938,4.2723417730067617,641.93894462771664,987.5282736060708,1
5221|7/roots_of_rebellion-the_looking_glass-01-the_order-175-204.mp3,20497|e/atomic_opera-penguin_dust-04-thirst-175-204.mp3,8949|c/jamie_janover-now_center_of_time-02-playa-639-668.mp3,6.2998536189472372,4.788021913709767,305.96290706675052,1279.6444919160663,1
5221|7/roots_of_rebellion-the_looking_glass-01-the_order-175-204.mp3,20497|e/atomic_opera-penguin_dust-04-thirst-175-204.mp3,8949|c/jamie_janover-now_center_of_time-02-playa-639-668.mp3,5.1421670600893759,5.0972131668892739,288.46673255627371,895.11490265534997,1
52656|c/strojovna_07-number_1-15-fajront-30-59.mp3,2443|5/thursday_group-uncle_mean-01-like_white_on_rice-117-146.mp3,51700|c/the_art_of_the_lute_player-the_art_of_the_lute_player-14-pavan_heres_paternus__antony_holborne__jacob_heringman-117-146.mp3,7.6547943990493401,8.0725721359488922,503.66667727005404,1585.1116307731368,1
52656|c/strojovna_07-number_1-15-fajront-30-59.mp3,2443|5/thursday_group-uncle_mean-01-like_white_on_rice-117-146.mp3,51700|c/the_art_of_the_lute_player-the_art_of_the_lute_player-14-pavan_heres_paternus__antony_holborne__jacob_heringman-117-146.mp3,6.7535740111553784,6.1650459403064524,432.07586531364007,1316.8987188512028,1
6638|b/philharmonia_baroque-mozart_orchestral_works-02-concerto_for_flute_and_orchestra_in_g_major_kv313_allegro-320-349.mp3,56469|c/o_fickle_fortune-a_celebration_of_robert_burns-20-the_sun_he_is_sunk_in_the_west-30-59.mp3,27333|a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3,7.6567821780287799,6.4551608521047115,597.06397769707428,713.17896522122533,1
6638|b/philharmonia_baroque-mozart_orchestral_works-02-concerto_for_flute_and_orchestra_in_g_major_kv313_allegro-320-349.mp3,56469|c/o_fickle_fortune-a_celebration_of_robert_burns-20-the_sun_he_is_sunk_in_the_west-30-59.mp3,27333|a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3,6.7168418947061692,7.5113312042443585,631.80175196425898,676.53757008833054,1
18968|6/paul_beier-michelagnolo_galilei-04-passemezzo_and_saltarello-233-262.mp3,8884|9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-02-phenix__adagio-30-59.mp3,49995|9/lisa_debenedictis-tigers-13-girl_and_supergirl-59-88.mp3,5.9574410767934607,6.0216349796818287,982.91266555792527,634.03422399776923,1
18968|6/paul_beier-michelagnolo_galilei-04-passemezzo_and_saltarello-233-262.mp3,8884|9/musica_franca-corrette__le_phenix__les_delices_de_la_solitude-02-phenix__adagio-30-59.mp3,49995|9/lisa_debenedictis-tigers-13-girl_and_supergirl-59-88.mp3,7.3312390321940946,5.6555159937357873,976.76142356326432,1015.2304467221049,1
20042|3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-04-sonata_xi_in_g_major_schenck-291-320.mp3,24908|2/vito_paternoster-cd2bach_cello_suites-05-suite_iii_in_do_maggiore__bourree_i_e_ii-88-117.mp3,1973|7/paul_avgerinos-phos_hilaron-01-humbly_i_adore_thee-465-494.mp3,7.5506366137752767,5.7058958798297654,636.61853256894551,721.91201104855963,1
20042|3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-04-sonata_xi_in_g_major_schenck-291-320.mp3,24908|2/vito_paternoster-cd2bach_cello_suites-05-suite_iii_in_do_maggiore__bourree_i_e_ii-88-117.mp3,1973|7/paul_avgerinos-phos_hilaron-01-humbly_i_adore_thee-465-494.mp3,6.3893346292536357,6.7949277493511371,580.58132175508581,587.58566446611735,1
20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,6.1272531495217253,6.6032199864586074,770.95653071260244,1158.7123377071766,1
20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,5.1723590874260426,8.2545045568591071,818.04700017189339,1300.6040511682681,1
46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,6.9941852032439424,3.5232652867641847,453.98559105796244,1305.0326050381664,1
46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,6.8669280322548412,3.6505966806389925,550.49585455780152,1179.4962723198814,1
2295|e/tilopa-out_of_the_blue-01-kyopianosus-88-117.mp3,20485|4/human_response-delirious-04-theoria-175-204.mp3,36439|5/arthur_yoria-of_the_lovely-08-my_best_routines-117-146.mp3,5.7759005227405256,6.8323959297245356,1073.2447938539201,1691.8860900950169,1
2295|e/tilopa-out_of_the_blue-01-kyopianosus-88-117.mp3,20485|4/human_response-delirious-04-theoria-175-204.mp3,36439|5/arthur_yoria-of_the_lovely-08-my_best_routines-117-146.mp3,6.0619430340457807,6.7089668605905288,1281.478268849773,1249.2208079687257,1
23903|5/thursday_group-uncle_mean-05-pelican_fan-407-436.mp3,38465|1/ambient_teknology-phoenix-09-afterburner-146-175.mp3,33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,3.064540508969829,6.6256960443398789,435.73709593249339,1656.0872398852366,1
23903|5/thursday_group-uncle_mean-05-pelican_fan-407-436.mp3,38465|1/ambient_teknology-phoenix-09-afterburner-146-175.mp3,33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,5.0329455187686607,7.9191562489093084,363.67148292936929,1809.254647513867,1
32369|b/elizabeth_wolff-moments_musicaux-07-moritz_moszkowski__3_moments_musicaux_op__7__allegramente-30-59.mp3,22217|5/curandero-aras-05-embrujada-378-407.mp3,21148|1/tim_rayborn-qadim-05-alevlen__saz_turkish-117-146.mp3,7.2664060428846957,6.1961531883200944,790.08701961293673,1205.626611100231,1
32369|b/elizabeth_wolff-moments_musicaux-07-moritz_moszkowski__3_moments_musicaux_op__7__allegramente-30-59.mp3,22217|5/curandero-aras-05-embrujada-378-407.mp3,21148|1/tim_rayborn-qadim-05-alevlen__saz_turkish-117-146.mp3,7.2545113614512786,6.1650131024724555,884.25554565515404,735.31068429291668,1
56776|4/ensemble_mirable-triemer_six_cello_sonatas-21-sonata_5_largo-88-117.mp3,17173|4/paul_avgerinos-sky_of_grace-04-dance_of_life-175-204.mp3,25497|6/drop_trio-cezanne-05-wreck_of_the_zephyr-523-552.mp3,4.7701268031617401,6.3729188759434363,582.08166739752323,863.54037855979914,1
56776|4/ensemble_mirable-triemer_six_cello_sonatas-21-sonata_5_largo-88-117.mp3,17173|4/paul_avgerinos-sky_of_grace-04-dance_of_life-175-204.mp3,25497|6/drop_trio-cezanne-05-wreck_of_the_zephyr-523-552.mp3,7.8518919124330564,5.4383967585585538,706.5038527087363,562.74768488495909,1
17173|4/paul_avgerinos-sky_of_grace-04-dance_of_life-175-204.mp3,56776|4/ensemble_mirable-triemer_six_cello_sonatas-21-sonata_5_largo-88-117.mp3,25497|6/drop_trio-cezanne-05-wreck_of_the_zephyr-523-552.mp3,7.8518919124330564,5.4383967585585538,706.5038527087363,562.74768488495909,1
17173|4/paul_avgerinos-sky_of_grace-04-dance_of_life-175-204.mp3,56776|4/ensemble_mirable-triemer_six_cello_sonatas-21-sonata_5_largo-88-117.mp3,25497|6/drop_trio-cezanne-05-wreck_of_the_zephyr-523-552.mp3,4.7701268031617401,6.3729188759434363,582.08166739752323,863.54037855979914,1
33478|5/stargarden-step_off-07-step_out_to_the_stars-581-610.mp3,43612|8/stargarden-music_for_modern_listening-10-p5_mon_amour-175-204.mp3,15969|1/zilla-egg-03-velvet_periscope-233-262.mp3,5.4651369745458851,6.3196319250942183,906.20897556606644,468.95051916897296,1
33478|5/stargarden-step_off-07-step_out_to_the_stars-581-610.mp3,43612|8/stargarden-music_for_modern_listening-10-p5_mon_amour-175-204.mp3,15969|1/zilla-egg-03-velvet_periscope-233-262.mp3,6.584207442134387,6.0912177784991357,842.99238928343152,811.50739944426027,1
175|e/burning_babylon-stereo_mash_up-01-7_nine_skank-0-29.mp3,813|9/wicked_boy-chemistry-01-buy_my_pullovers-30-59.mp3,12655|6/tom_paul-i_was_king-03-drops_that_hit_the_sand-204-233.mp3,4.1049225056351784,5.7042437277175448,519.34311973230979,648.924442188694,1
175|e/burning_babylon-stereo_mash_up-01-7_nine_skank-0-29.mp3,813|9/wicked_boy-chemistry-01-buy_my_pullovers-30-59.mp3,12655|6/tom_paul-i_was_king-03-drops_that_hit_the_sand-204-233.mp3,4.4646570330236823,6.1261974796305649,653.41889202786456,554.23989594636532,1
51628|d/shiva_in_exile-ethnic-14-myingmar-581-610.mp3,44622|d/various_artists-the_art_of_persuasion-10-touch_ammonite-175-204.mp3,19583|d/tim_rayborn-chordae-04-sempr_alegria-639-668.mp3,7.0098941672008159,7.1831340947754212,538.0607138594678,1862.7951412247462,1
51628|d/shiva_in_exile-ethnic-14-myingmar-581-610.mp3,44622|d/various_artists-the_art_of_persuasion-10-touch_ammonite-175-204.mp3,19583|d/tim_rayborn-chordae-04-sempr_alegria-639-668.mp3,4.4254804329579738,5.826079647630559,491.93728905506094,1659.6047534755548,1
32776|2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3,42794|9/etherine-gleam-10-gleam_remix-30-59.mp3,15069|4/myles_cochran-marginal_street-03-so_gone-291-320.mp3,6.0021357432294193,6.267790717940553,481.21302958057788,1050.600423827889,1
32776|2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3,42794|9/etherine-gleam-10-gleam_remix-30-59.mp3,15069|4/myles_cochran-marginal_street-03-so_gone-291-320.mp3,5.1596253529236256,3.6642174449353404,425.77377339389295,772.0279558816186,1
49228|8/daniel_berkman-calabashmoon-12-train_to_bamako-30-59.mp3,41133|b/ehren_starks-the_depths_of_a_year-09-subtle_groove-0-29.mp3,14233|3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-59-88.mp3,6.1231234478160861,7.9784504536798933,897.23544692451867,672.63708455898313,1
49228|8/daniel_berkman-calabashmoon-12-train_to_bamako-30-59.mp3,41133|b/ehren_starks-the_depths_of_a_year-09-subtle_groove-0-29.mp3,14233|3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-59-88.mp3,8.6522737807789589,7.2432338954199107,809.93515266057386,592.1181890783422,1
11772|8/william_brooks-buffalo_treason-03-barn_near_a_big_house-117-146.mp3,48587|9/strojovna_07-iii-12-partition-30-59.mp3,46912|1/solace-the_gathering_season-11-sudan-233-262.mp3,8.2810180828369493,5.2435942403965949,426.86891886671208,282.25540690721584,1
11772|8/william_brooks-buffalo_treason-03-barn_near_a_big_house-117-146.mp3,48587|9/strojovna_07-iii-12-partition-30-59.mp3,46912|1/solace-the_gathering_season-11-sudan-233-262.mp3,9.1455518614524909,7.9851706418136352,479.26538792386617,411.6037520836918,1
38715|6/sand_craig_and_dornenburg-biber_violin_sonatas-09-biber_rosary_sonata_14_in_d_major_the_assumption_of_mary-30-59.mp3,49519|1/tim_rayborn-qadim-13-amniat__robab_afghan-204-233.mp3,48593|9/strojovna_07-iii-12-partition-204-233.mp3,7.0359521833282663,8.2933010544239973,779.45699720651851,1137.4625066192898,1
38715|6/sand_craig_and_dornenburg-biber_violin_sonatas-09-biber_rosary_sonata_14_in_d_major_the_assumption_of_mary-30-59.mp3,49519|1/tim_rayborn-qadim-13-amniat__robab_afghan-204-233.mp3,48593|9/strojovna_07-iii-12-partition-204-233.mp3,6.6370297625096937,5.9274061856552152,754.09456234867639,1480.7722659930205,1
50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,3.6669440344324231,6.7414162867745917,510.41058885654098,649.79695606936116,1
50949|4/burnshee_thornside-the_art_of_not_blending_in-13-til_i_met_you-0-29.mp3,3574|1/the_rajdhani_quartet-the_gandhi_memorial_concert-01-raga_hansa_kalyani-1277-1306.mp3,36474|c/strojovna_07-number_1-08-na_bednicke_stal-117-146.mp3,9.9829880451134478,5.457741975462981,732.36552475056851,716.35441036261318,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,2816|f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-291-320.mp3,30745|3/spinecar-autophile-07-cant_sleep-0-29.mp3,6.1189868431059322,4.2691952685140677,348.1243674498271,646.73988371243638,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,2816|f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-291-320.mp3,30745|3/spinecar-autophile-07-cant_sleep-0-29.mp3,6.2818901293198453,4.4895098747611035,504.16330905387025,705.06142712048631,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,2816|f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-291-320.mp3,32254|e/briddes_roune-lenten_is_come-07-man_mai_longe_lives_weene-59-88.mp3,6.1189868431059322,5.0103318734332269,348.1243674498271,1220.1475816962079,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,2816|f/memories_of_tomorrow-waiting_for_dawn-01-memories_of_tomorrow-291-320.mp3,32254|e/briddes_roune-lenten_is_come-07-man_mai_longe_lives_weene-59-88.mp3,6.2818901293198453,5.9119750105433795,504.16330905387025,1338.9476832595485,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,48816|9/the_seldon_plan-making_circles-12-samuel_p__huntington-175-204.mp3,30745|3/spinecar-autophile-07-cant_sleep-0-29.mp3,6.9964608163574331,4.2691952685140677,344.77820667196841,646.73988371243638,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,48816|9/the_seldon_plan-making_circles-12-samuel_p__huntington-175-204.mp3,30745|3/spinecar-autophile-07-cant_sleep-0-29.mp3,7.0412764314799547,4.6953511978525428,409.5898595458367,602.28890718332718,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,48816|9/the_seldon_plan-making_circles-12-samuel_p__huntington-175-204.mp3,32254|e/briddes_roune-lenten_is_come-07-man_mai_longe_lives_weene-59-88.mp3,6.9964608163574331,5.0103318734332269,344.77820667196841,1220.1475816962079,1
28431|5/four_stones_net-ridin_the_faders-06-part_6-88-117.mp3,48816|9/the_seldon_plan-making_circles-12-samuel_p__huntington-175-204.mp3,32254|e/briddes_roune-lenten_is_come-07-man_mai_longe_lives_weene-59-88.mp3,7.0412764314799547,5.8939433018866749,409.5898595458367,949.81821613961779,1
55703|a/edward_martin_and_william_bastian-virtues_and_vices-19-eau_vive_source_damour_jacues_mauduit-175-204.mp3,40035|a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-146-175.mp3,15538|5/processor-are_you_for_real-03-technojorgen-117-146.mp3,6.4598849123797546,5.5168288319235064,947.89546675467898,1317.9143986964032,1
55703|a/edward_martin_and_william_bastian-virtues_and_vices-19-eau_vive_source_damour_jacues_mauduit-175-204.mp3,40035|a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-146-175.mp3,15538|5/processor-are_you_for_real-03-technojorgen-117-146.mp3,6.2096926758184869,4.8385962974587171,945.36049441192756,1200.0306741822938,1
6|f/american_bach_soloists-j_s__bach_solo_cantatas-01-bwv54__i_aria-146-175.mp3,54102|d/katherine_roberts_perl-j_s__bach_french_suites-16-suite_no_3_in_b_minor_bwv_814_sarabande-204-233.mp3,30136|4/falling_you-touch-07-____a_cry_for_the_brokenhearted-117-146.mp3,5.6520993246558469,4.9281538736337334,698.64577165989658,616.33742433583075,1
6|f/american_bach_soloists-j_s__bach_solo_cantatas-01-bwv54__i_aria-146-175.mp3,54102|d/katherine_roberts_perl-j_s__bach_french_suites-16-suite_no_3_in_b_minor_bwv_814_sarabande-204-233.mp3,30136|4/falling_you-touch-07-____a_cry_for_the_brokenhearted-117-146.mp3,5.9362533099739903,6.2135018724457547,709.65184501896829,592.61559549842741,1
13363|f/kenji_williams-faces_of_epiphany-03-illusion_bedrock_mix-378-407.mp3,36624|1/four_stones-chronic_dreams-08-ocean_in_her_head_spliff_mix-146-175.mp3,40228|f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-09-o_gelosia_de_amanti-0-29.mp3,6.9036136961845465,5.7244435319477649,922.86682613609059,1861.0678964856629,1
13363|f/kenji_williams-faces_of_epiphany-03-illusion_bedrock_mix-378-407.mp3,36624|1/four_stones-chronic_dreams-08-ocean_in_her_head_spliff_mix-146-175.mp3,40228|f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-09-o_gelosia_de_amanti-0-29.mp3,5.5831193262900367,5.533908849881124,807.09712903751733,1188.3954413092483,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,10323|8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3,23034|4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-88-117.mp3,5.8345972091965725,6.8964525770803098,465.84503331918211,1146.5564229922747,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,10323|8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3,23034|4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-88-117.mp3,6.1486754291490335,5.1134812289026099,472.97557605425141,896.81168086581738,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,10323|8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3,24844|7/wicked_boy-the_treatment-05-strange_days-88-117.mp3,5.8345972091965725,6.5017935410455019,465.84503331918211,982.85793721456821,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,10323|8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3,24844|7/wicked_boy-the_treatment-05-strange_days-88-117.mp3,6.1486754291490335,6.9098251483503494,472.97557605425141,898.29790911943087,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,2003|a/tilopa-pictures_of_silence-01-ichi-146-175.mp3,23034|4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-88-117.mp3,6.1799031529535853,6.8964525770803098,902.55507567198765,1146.5564229922747,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,2003|a/tilopa-pictures_of_silence-01-ichi-146-175.mp3,23034|4/seismic_anamoly-sweet_rock_candy-05-kick_in_tha_nuts-88-117.mp3,7.7899062262101868,4.3311865591069614,814.74887377079517,1577.2536031988002,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,2003|a/tilopa-pictures_of_silence-01-ichi-146-175.mp3,24844|7/wicked_boy-the_treatment-05-strange_days-88-117.mp3,6.1799031529535853,6.5017935410455019,902.55507567198765,982.85793721456821,1
56164|9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3,2003|a/tilopa-pictures_of_silence-01-ichi-146-175.mp3,24844|7/wicked_boy-the_treatment-05-strange_days-88-117.mp3,7.7899062262101868,6.1628947186245346,814.74887377079517,1342.7323921157702,1
28007|7/claire_fitch-ambiencellist_part_ii-06-mist-146-175.mp3,13981|6/stargarden-ambient_excursions-03-mt_fuji-0-29.mp3,7546|9/wicked_boy-chemistry-02-give_it_to_me-146-175.mp3,2.3720404439846745,5.8825549550940108,1044.0218381897564,1159.3321107546617,1
28007|7/claire_fitch-ambiencellist_part_ii-06-mist-146-175.mp3,13981|6/stargarden-ambient_excursions-03-mt_fuji-0-29.mp3,7546|9/wicked_boy-chemistry-02-give_it_to_me-146-175.mp3,3.9876061185016805,6.5013886052467713,927.69993090304843,1627.8939221315632,1
23729|5/dj_markitos-unreachable_destiny-05-obsession_forever-146-175.mp3,46403|5/four_stones_net-ridin_the_faders-11-part_11-117-146.mp3,54000|6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-16-sonata_iv_minuet-88-117.mp3,1.9618776468827566,5.8768323244622795,461.20546666955568,1293.3870387043899,1
